XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
324.5000,1404.09,1368.81,1348.49,1334.27,1313.04,1291.72,1275.15,1254.5,1239.21,1215.45,1215.12
325.0000,1445.86,1409.66,1387.91,1373.11,1351.7,1329.8,1311.85,1290.91,1275.11,1250.46,1249.72
325.5000,1484.35,1446.64,1424.6,1408.63,1386.59,1364.86,1345.51,1323.96,1307.83,1282.99,1281.67
326.0000,1526.43,1487.32,1464.75,1447.57,1424.8,1403.05,1383.11,1360.27,1343.63,1318.37,1316.25
326.5000,1564.43,1524.76,1500.71,1483.08,1460.1,1437.6,1417.47,1393.35,1376.02,1350.27,1347.64
327.0000,1606.36,1565.51,1540.19,1522.15,1499.39,1475.57,1453.14,1430,1411.98,1384.94,1382.49
327.5000,1651.46,1610.17,1584.17,1565.16,1541.5,1517.34,1493.51,1470,1450.79,1423.21,1419.8
328.0000,1686.22,1643.49,1616.77,1596.83,1573.29,1548.28,1524.17,1499.71,1480.71,1451.92,1448.27
328.5000,1731.64,1686.87,1660.25,1640.38,1614.45,1589.51,1564.9,1539.02,1520.13,1491.1,1486.08
329.0000,1765.52,1719.51,1692.27,1672.79,1645.37,1620,1595.39,1568.3,1549.06,1519.67,1514.66
329.5000,1811.12,1763.66,1735.67,1715.41,1686.63,1661.34,1635.26,1607.02,1587.15,1557.67,1552.81
330.0000,1847.99,1799.32,1771.54,1750.34,1721.19,1695.04,1668.33,1639.17,1619.74,1589.33,1584.46
330.5000,1888.14,1839.06,1810.28,1789,1758.6,1731.52,1704.03,1674.49,1654.87,1623.88,1618.65
331.0000,1924.8,1875.06,1844.97,1823.15,1793.95,1765.01,1736.94,1706.38,1686.96,1654.67,1649.14
