XYDATA,TRP_lipid-000_12-15-25-1,TRP_lipid-004_12-15-25-1,TRP_lipid-008_12-15-25-1,TRP_lipid-012_12-15-25-1,TRP_lipid-016_12-15-25-1,TRP_lipid-020_12-15-25-1,TRP_lipid-024_12-15-25-1,TRP_lipid-028_12-15-25-1,TRP_lipid-032_12-15-25-1,TRP_lipid-036_12-15-25-1,TRP_lipid-040_12-15-25-1
399.0000,1377.27,1309.1,1248.72,1163.28,1196.74,1191.43,1187.03,1172.68,1157.58,1148.49,1138.23
399.5000,1353.34,1286.58,1226.93,1143.16,1176.78,1171.12,1166.46,1153.08,1137.49,1129.07,1118.73
400.0000,1332.13,1266.21,1207.41,1124.62,1158.89,1152.78,1148.02,1135.2,1119.56,1111.48,1101.58
400.5000,1310.57,1245.72,1188.84,1107.01,1140.96,1134.46,1129.91,1117.28,1101.58,1094.06,1084.48
401.0000,1287.5,1223.84,1168.11,1086.65,1120.76,1113.34,1110.17,1097.71,1082.17,1075.52,1065.31
401.5000,1262.45,1200.07,1145.13,1066.21,1099.08,1092.26,1089.01,1077.26,1062.01,1054.54,1044.8
402.0000,1240.25,1179.03,1125.19,1046.58,1079.64,1072.8,1069.79,1058.09,1043.29,1035.73,1026.3
402.5000,1219.87,1160.21,1107.53,1029.4,1062.16,1055.38,1052.43,1040.6,1026.67,1018.57,1009.67
403.0000,1194.81,1137.28,1086.42,1009.99,1040.83,1034.38,1032.17,1019.92,1006.79,998.725,990.486
403.5000,1173.22,1116.52,1067.02,991.803,1022.41,1015.64,1013.98,1001.93,988.86,980.92,972.366
404.0000,1153.52,1098.11,1049.05,975.306,1005.49,998.844,997.686,985.665,972.577,964.993,956.414
404.5000,1134.49,1079.19,1031.34,959.594,988.684,982.21,981.061,969.56,957.099,948.964,940.876
405.0000,1113.52,1059.36,1012.2,942.045,970.757,964.165,963.247,951.499,940.263,931.721,923.659
405.5000,1090.78,1038.01,992.028,922.783,950.791,944.601,944.362,932.915,920.819,913.313,905.072
406.0000,1072.38,1020.55,975.37,906.862,935.2,928.618,928.366,917.554,905.244,898.038,890.045
406.5000,1052.02,1001.78,957.29,889.884,918.314,911.751,911.13,900.445,888.772,881.582,873.201
407.0000,1030.32,981.786,937.426,871.532,899.544,893.673,892.074,882.682,871.009,863.964,856.152
407.5000,1011.15,963.876,920.156,855.316,882.663,876.876,875.499,866.277,855.101,847.973,840.483
408.0000,993.521,947.669,904.361,840.238,867.579,861.228,860.742,851.607,840.419,833.48,825.984
408.5000,972.523,927.846,885.679,822.226,849.627,843.603,842.779,833.796,822.668,816.531,808.993
409.0000,957.616,913.354,872.161,809.831,836.565,830.417,829.539,820.712,809.81,803.928,796.297
